389.1179,821.9733,350.0
436.10965,869.1603,350.0
483.1014,916.34717,315.0
530.09314,963.5341,350.0
577.0849,1010.72107,385.0
624.07666,1010.72107,350.0
671.0684,1010.72107,350.0
718.0602,1057.908,315.0
765.0519,1057.908,280.0
812.04364,1105.0948,280.0
859.0354,1152.2819,280.0
906.02716,1152.2819,280.0
953.0189,1199.4688,245.0
1000.0107,1246.6556,210.0
1047.0024,1293.8427,210.0
1093.9941,1341.0295,210.0
1140.986,1388.2164,210.0
1187.9777,1435.4034,210.0
1234.9694,1482.5903,245.0
1281.9612,1482.5903,210.0
1328.9529,1482.5903,245.0
1375.9447,1529.7773,280.0
1422.9364,1529.7773,315.0
1469.9282,1529.7773,315.0
!
1281.9612,1388.2164,245.0
1328.9529,1435.4034,245.0
1375.9447,1482.5903,280.0
1422.9364,1529.7773,315.0
1469.9282,1529.7773,315.0
!
